0,51.000000241,-3.43251632507e-05,22.9913671857,-0.0133586469461,0.0362387313033,0.0243006342585,0,0,0
1,50.9999980943,-4.92370996849e-05,22.9545147801,0.0126839188971,0.00443393205885,-0.0114618581292,0.000870247052024,0.234385166762,0.00238112319828
2,51.000000279,-4.18370333262e-05,19.8757654817,2.80766151959,0.0074008398422,-0.00882766346151,0.00142653831201,0.694184073789,0.0026682218976
3,51.0000475478,-3.72545144833e-05,20.9253365672,6.3509864355,0.021597405886,0.00821866581289,0.000462751062322,0.929830983488,-0.00151607232914
4,51.0001195086,-2.54216852402e-05,20.251172978,9.42858440276,0.00749069275276,0.00471874206698,0.000838526286921,0.788788240529,0.00186575941636
5,51.0002236717,-3.01064213647e-05,20.8966932362,12.1761806287,0.0222975984633,0.0365132430177,0.000631625023334,0.708549022511,-0.00348134682208
6,51.0003366791,-4.4266873349e-05,21.4604631565,14.533561202,0.0198433543041,-0.0355602436386,0.000331332604189,0.631379373697,-0.000515488535058
7,51.0004675999,-4.11150720306e-05,22.1199110213,16.667307506,0.00691966513092,-0.00300282450891,-0.000667767748447,0.554997088735,0.000689090718463
8,51.0006324722,-3.86501036304e-05,20.8182956674,18.498365096,0.0102664123859,0.0176960349278,0.000665590880855,0.438277949451,0.00135764373438
9,51.0008089725,-3.41360721054e-05,20.3748129488,20.004395528,-0.000215295150929,0.0145557675275,-0.000440821195329,0.240788874164,-5.23066603417e-05
10,51.0009880092,-4.61873058608e-05,20.403326486,19.97467878,0.00700150613858,0.0203220180431,0.000501923468789,0.0635413042025,-0.00386243358356
11,51.0011665206,-3.65350642649e-05,22.2005180425,19.998256432,0.00552265367017,-0.0433728557354,-0.00205968236089,0.0571614552488,0.000449317294902
12,51.0013435265,-3.75484501754e-05,19.84025806,20.0006690634,0.00907509272999,-0.103379794377,-0.000672892160804,0.125733950322,-0.000305975774918
13,51.0015210169,-3.38163376961e-05,19.4850955911,20.0150180809,0.00814794980655,-0.103040865937,0.00434662181758,0.196090664495,0.00125436620731
14,51.0017067612,-2.66714636501e-05,19.1661408432,19.9826814238,0.00293636484073,-0.152425418298,0.0278033808196,0.280650103974,-0.000308646577113
15,51.0018857906,-2.83985351267e-05,21.8846808481,19.8331279454,2.29001948816,-0.151753659554,0.0720269149832,0.355434045171,6.54078491067
16,51.0020672811,3.337923528e-05,20.5309828573,19.3914707107,4.580279579,-0.163117637393,0.0960298692754,0.431432257306,13.6016643182
17,51.0022251004,0.000114641640791,21.8751479597,18.6414685934,6.83953066009,-0.196458397488,0.100111949796,0.505769103502,20.5724643524
18,51.0023887336,0.000210542421712,20.7429934139,17.6960628365,9.15026498262,-0.218369415648,0.108958932867,0.575997769855,27.4812467949
19,51.0025449061,0.000374470780029,21.8430172214,16.4583911978,11.2786659931,-0.182043336506,0.101550144262,0.649425084115,34.742922513
20,51.0026944329,0.00052016975633,24.4349250793,14.8649191112,13.2628806913,-0.28812276625,0.110025447841,0.729169678345,41.6964321756
21,51.0028359891,0.000724071942632,22.5292301425,13.1891563644,14.9710534375,-0.309599753901,0.110882894919,0.805807737944,48.6559881377
22,51.0029355438,0.000976075054839,22.8303870775,11.2928889444,16.4318924898,-0.328511213563,0.101091809091,0.873192216717,55.6689582669
23,51.0030289712,0.00119171006373,24.4244335578,9.18708328789,17.8337492242,-0.366553036659,0.0936119237147,0.948663003334,62.6220400751
24,51.0030948147,0.00147640441178,24.0805154524,6.9266382507,18.7814991791,-0.387451442551,0.106668629782,1.02927596519,69.6491832545
25,51.0031514935,0.00174685343114,26.2064276519,4.56562316807,19.431928295,-0.36980139542,0.102813901922,1.10354167378,76.787897079
26,51.0031656045,0.00203594155995,23.9209915658,2.14440143842,19.7899705957,-0.432644169034,0.0742452905871,1.17113040331,83.8823491555
27,51.0031903741,0.00231397322549,23.1453541706,0.0177396770588,20.0052297791,-0.466546228009,0.0282805576029,1.25070302594,90.0000851803
28,51.0031959112,0.00259474566118,24.9898280266,0.00129394942416,19.9808614485,-0.514900732746,0.00338784832737,1.3225159995,89.9996292691
29,51.0031803112,0.00288386578612,24.7069717466,0.00487304421353,20.0060199891,-0.510551208952,-0.00196510534781,1.39572165072,89.9936956503
30,51.0031800161,0.00317257203349,24.7653761809,0.0293886832333,19.9970235452,-0.551098875065,5.33958198457e-05,1.49097054214,90.0003714665
31,51.003181673,0.00343783056904,28.1665121021,0.0119620865953,20.0033413556,-0.538826997848,-0.00322208949267,1.59153082647,90.0009402398
32,51.0031890902,0.00372484758499,25.4908917474,-0.0149682193664,20.0136481367,-0.581615080284,0,1.681,90
